h3_id,it_job_density,non_it_job_density,informal_sector_jobs,industrial_units_count,commercial_units_count,night_light_intensity,ward_id
8860145a39fffff,65.73785650884214,29.360202806684697,2,3,10,3.062,
8861892ec1fffff,60.61371706315373,33.45037206252083,2,3,5,2.595,
886016960dfffff,54.25568134286368,37.98487439611398,2,3,5,3.951,
8860145169fffff,56.57734455610244,53.648004113963395,3,4,2,5.085,
8861892509fffff,66.35555616543144,28.360069020011927,3,3,11,2.911,
88618925d9fffff,55.88601763369119,27.508045052392404,2,4,5,2.815,
8860145b15fffff,69.52781252355908,9.251872546731175,1,1,8,3.734,
886189255bfffff,68.64797901055057,27.392930250164007,3,6,9,2.878,
8861892491fffff,56.12294526437924,39.74306701279228,2,2,4,4.249,
8861892e03fffff,62.13107120268302,35.64216740281409,1,3,5,2.881,
8860145a1bfffff,56.571020079635154,33.066116083235215,2,4,7,4.299,
8860169653fffff,57.10177049916787,31.5667907001494,2,4,5,3.275,
8860145129fffff,52.508313825968614,19.653887598106984,3,2,6,3.805,
8860145a13fffff,65.45588257959116,33.997679181007506,2,4,0,4.034,
8861892519fffff,67.3612239485958,26.92197639976301,1,4,6,3.858,
8861892c5dfffff,54.48077207002845,26.855088735812753,3,3,4,2.871,
8861892edbfffff,62.973084474001034,19.9376564360886,2,2,5,3.589,
8860145aadfffff,52.70015161307653,16.974243694061474,2,1,6,3.044,
8860145b3bfffff,59.481113707239054,39.02671387160525,2,3,7,3.002,
8860145165fffff,61.903705589803586,28.95957512890092,2,3,7,2.653,
8861892545fffff,55.978789476990094,45.610880969273836,2,2,5,3.64,
8861892c2bfffff,51.66199301236992,32.125754651911784,3,0,10,3.179,
88618925ddfffff,65.27806877161316,21.578093658916174,2,3,10,2.39,
88618924adfffff,60.86245319978388,21.97596512261736,1,3,7,2.944,
8860145a07fffff,63.433179915518245,43.17074287723416,2,3,9,3.689,
88618924c5fffff,61.254749645596746,26.90621622522789,2,3,9,3.13,
8860169655fffff,46.88770891816014,27.77158190589889,3,3,5,4.192,
88601459d7fffff,45.21574969740886,35.296084297586376,3,1,8,4.911,
8861892e05fffff,62.04802413916677,34.912495777352916,3,1,8,3.046,
8860145a4dfffff,69.9973050027154,16.151220644522926,2,2,5,3.826,
8861892ec5fffff,76.37494813547404,27.142143924133403,2,1,9,3.885,
8860169601fffff,45.67344898263961,28.788422956947507,2,1,8,4.393,
8860145b65fffff,65.11539598584145,50.366733749563764,2,1,5,2.438,
8860145aa1fffff,42.812369236190776,32.62047023152607,2,4,7,5.675,
8861892c9dfffff,57.791204792585205,24.046946787475424,2,4,4,3.45,
8861892e1dfffff,58.507494454499344,14.243548581827735,3,3,7,4.021,
8860145b6bfffff,61.48345021034686,32.07269816346175,1,3,10,3.617,
8861892c83fffff,57.83529396157664,29.313828730471073,2,3,8,3.009,
8861892cb7fffff,58.96734790225189,43.94709926316778,3,5,5,2.994,
8860145905fffff,47.14173104663354,47.74572936416921,1,3,6,4.357,
8860145a15fffff,54.49085615265396,12.766055057472055,2,3,4,3.687,
8860145855fffff,55.92032525901897,15.28158448463185,3,3,9,3.451,
8860145a5dfffff,52.58440780311349,8.204957355700852,2,4,4,3.548,
88618924c1fffff,53.187817067487885,27.791644758424614,3,4,5,3.26,
8860145829fffff,51.36213984960165,35.20958666386806,3,5,4,4.128,
8861892e87fffff,59.98000480541571,14.173211545077788,2,3,6,3.674,
8861892521fffff,49.09836835101132,32.70046287888381,2,1,5,3.635,
8861892419fffff,43.832011279406245,37.21179279721241,2,7,2,2.932,
8861892e13fffff,61.615655622840954,8.21095153034478,2,2,6,4.491,
88618925d5fffff,63.62762009153583,32.93885943916522,1,5,7,3.591,
8861892ce9fffff,61.87321120294033,35.70052828375933,1,3,3,3.077,
8861892511fffff,73.34880153641282,25.029036293216375,2,4,6,3.669,
886189259dfffff,57.99341967323065,40.0994614066406,1,1,9,3.163,
8860145b25fffff,65.85247253730421,21.854231123562506,2,6,5,3.632,
8860145b55fffff,66.07131026111092,35.42608325193861,1,1,5,3.458,
88618925adfffff,67.43577024263455,22.335256106323854,2,9,8,3.403,
8861892e93fffff,73.68106989121675,16.41522944924933,2,2,4,3.221,
8861892e31fffff,52.28290222648376,44.85735206597871,2,0,6,3.708,
88601696cbfffff,48.19688008618186,45.85062467964421,4,1,5,3.597,
8861892565fffff,47.277630274392024,25.945567328626034,2,2,10,3.636,
8860145b59fffff,58.433654388482346,23.735023519376753,2,4,5,3.058,
8860145811fffff,51.223679195758116,40.36666492693607,4,4,5,3.088,
8860145903fffff,53.6422036740594,38.25937551876945,2,3,8,2.863,
88618925c9fffff,59.520010307018566,30.66678034526867,3,4,7,3.572,
8860145915fffff,50.90708803618122,34.08675110237885,2,2,5,2.853,
88618925e3fffff,65.00781226075735,16.315816426830303,2,1,6,2.268,
8861892cc3fffff,64.31615549450092,35.88554638056456,1,1,8,3.772,
8860145a31fffff,58.77518459814276,37.27576172210846,2,5,4,3.88,
8860145a23fffff,55.840906271901645,1.0868774170491058,1,5,5,3.351,
88618924e1fffff,56.67534337684477,34.63813704243235,2,2,8,3.48,
8861892463fffff,51.158932590448394,32.738130906448674,3,3,10,4.863,
8861892ebdfffff,57.6761530892375,27.910437044019186,2,0,8,2.54,
886016964dfffff,53.59906195030029,32.67692588613352,3,0,3,4.065,
8860145813fffff,53.70349482772347,34.35087643449562,2,2,8,3.616,
8860145b13fffff,63.16819830600371,29.646837508696994,3,2,8,4.317,
88618925e5fffff,67.19512804349762,23.544197921460256,2,4,4,2.809,
8861892535fffff,61.604292762894666,8.925718883656877,2,3,8,3.197,
886014516bfffff,53.2269760379542,48.47769105313073,2,3,8,3.828,
8860145939fffff,51.79142508274803,25.9112882993937,2,1,4,3.996,
88618924a7fffff,60.19788598638773,22.25554069332175,2,2,6,3.235,
8860145831fffff,53.243205323244545,29.640018293607547,2,2,5,3.544,
8861892505fffff,55.13540907023566,17.862999071593634,3,6,11,4.328,
8860145ac1fffff,52.0516635745355,19.647180111563337,3,4,11,4.358,
88618924abfffff,59.32530987019381,31.371248207635933,2,1,11,4.323,
8860145a19fffff,61.41199018665325,24.904607170907493,2,5,6,4.269,
8861892561fffff,49.87483195055968,47.77664300564577,2,3,3,4.228,
8861892cc7fffff,63.017307907807336,25.79035716568,2,1,4,3.821,
8861892eadfffff,47.556958843571365,15.817036106308407,2,2,8,2.947,
8861892ed1fffff,54.61368559257134,37.93128227866538,2,1,6,3.845,
8860145953fffff,49.787964724059975,31.082522878425156,3,3,5,3.611,
8861892513fffff,66.70117591812954,31.543918744520678,2,5,9,3.953,
8860145a1dfffff,59.649464334342156,7.640370592292928,2,1,6,3.838,
886016965bfffff,54.775532674353734,18.482880441223227,2,5,7,5.037,
8861892ca7fffff,55.50777611554034,43.704150798752345,3,3,2,4.095,
8861892c37fffff,56.24797346396902,45.151587605740204,3,2,10,3.624,
8860145b01fffff,52.10817445813123,12.831999594762024,2,4,6,3.427,
88618925b9fffff,62.898440240219806,25.059143090060143,2,2,10,4.393,
8861892423fffff,61.53266324582748,18.013395924650418,2,3,9,3.696,
8860145a53fffff,55.281096651845274,9.029923377254583,2,3,10,3.576,
8860145a5bfffff,47.16101010735016,29.46619512253072,3,3,7,3.914,
8860145833fffff,56.04030402711681,38.334002747262446,3,3,2,3.816,
8861892e83fffff,55.030239521251794,25.6467039415701,1,4,5,3.906,
8861892517fffff,67.00143238635226,23.449470352827095,2,6,3,2.324,
8861892597fffff,58.72806950824032,12.65432109523065,1,2,4,3.68,
886189243dfffff,64.88813417587997,36.96460446724102,2,7,7,2.931,
886189243bfffff,59.283014457954344,41.285115439871944,2,3,7,4.806,
88601458c5fffff,51.816964756568304,26.743778292889232,3,3,6,4.254,
88601458ebfffff,52.643806391768564,28.32073449628887,2,2,10,2.688,
8860145a85fffff,51.31855413390078,30.633054446105817,2,3,5,4.434,
88601696c3fffff,50.06124218267078,48.621203492388446,3,2,6,4.928,
8860145a6dfffff,61.88996291604847,27.09085414221655,1,2,6,3.281,
8860145b69fffff,68.50396776280664,37.99238562653659,2,1,8,3.727,
8860145a51fffff,56.458299633585156,29.817681214198167,2,3,5,4.133,
8861892421fffff,60.407844069012505,34.023123435124155,2,3,6,3.307,
8861892097fffff,55.28723009977297,34.78078303880437,2,3,11,4.059,
8861892cbbfffff,58.99749434545679,21.744286899698146,2,6,8,2.812,
8860145b5bfffff,65.30755481712465,28.810220007940085,1,1,7,3.661,
8860145907fffff,48.847351337982644,36.23678265507852,2,2,9,3.112,
8860145935fffff,57.57773705816105,42.391226160595785,3,3,6,3.05,
8861892567fffff,51.38837884875835,18.4836072482531,3,4,8,3.529,
8861892eb3fffff,63.38555045054439,30.834028847916287,2,6,5,3.294,
8860145863fffff,60.230303153814546,28.58205796756358,3,4,3,3.659,
8861892405fffff,52.50054332407487,26.845993599629697,2,4,11,3.404,
8861892503fffff,53.81516570450779,17.904949983387738,2,1,4,3.896,
8861892e57fffff,65.72984869329578,10.234176121384113,3,0,6,3.999,
8860145b57fffff,62.81873080515719,43.7194338285675,2,2,6,2.377,
8861892ea9fffff,60.12728769161849,28.13437824024851,2,2,5,2.983,
88618924b7fffff,58.440668985556144,14.877567265821163,2,4,6,4.01,
8861892c3bfffff,55.872782543081,31.236455027998968,3,1,7,3.903,
8860145a0bfffff,58.56175734847758,28.653553459838285,1,1,7,2.999,
8861892cadfffff,56.603952761315455,27.604821135401895,3,6,3,3.461,
8861892ee9fffff,62.6385951068081,42.26399802922194,2,2,7,2.535,
88618925e9fffff,61.647102961419826,19.5209807373785,2,1,10,3.222,
8861892593fffff,56.06598956185445,19.935728377447596,1,4,9,3.196,
886189258dfffff,62.385470213878634,34.66975604541699,2,2,6,4.032,
8860145a41fffff,60.789338420847166,32.97083516043196,2,3,8,3.603,
8860145a35fffff,60.27579962691613,27.81109135767272,1,3,6,3.48,
8860145a43fffff,66.46292490941018,23.44061209886109,2,4,1,3.416,
88618924b3fffff,63.56465183376327,30.680655264832346,2,6,7,4.834,
8861892551fffff,55.65478411213151,24.101044880729702,2,4,4,4.277,
8861892493fffff,70.74193886893828,40.06128074814769,3,2,8,3.198,
8861892ee7fffff,57.73857910235647,19.086672475170303,2,2,4,3.147,
8861892d9bfffff,47.29291727395558,47.46183894903024,3,1,4,3.462,
886014591dfffff,64.16664733745873,28.657941916893552,2,2,6,4.0,
8861892ebbfffff,69.08678942188507,20.966728948963347,1,4,9,2.753,
8860145a67fffff,64.8233073947989,25.752861832682626,2,1,4,3.813,
8860145a83fffff,47.28833346810223,32.66667945319247,3,4,9,3.98,
8860145843fffff,66.9349938988355,25.66952976767111,2,2,6,4.06,
88618925c7fffff,58.8331480364548,36.786941103547676,2,3,10,3.59,
88618924a1fffff,68.55389040686734,48.95514773575809,2,4,5,3.911,
88618925c5fffff,69.02833364659071,35.652463818682726,3,2,8,2.93,
8861892c97fffff,56.31047690597206,46.59071876477348,2,7,5,4.487,
8860145a55fffff,59.518823744162276,28.580493977369315,2,2,5,4.388,
8861892ddbfffff,46.724249379048665,46.23224770413205,2,2,7,4.003,
8860145817fffff,48.350522553164176,44.44449399406659,3,3,5,3.343,
886189242bfffff,54.365064445243355,33.3537996929481,2,2,3,2.807,
8860145a65fffff,70.41785861749699,25.539644533278555,2,1,9,3.106,
8860145b4bfffff,71.12174811174373,30.69139620027775,2,2,14,2.514,
8860145a11fffff,46.43930490615169,21.657033374934375,2,5,7,4.57,
8861892e89fffff,63.08858313454621,29.052098948030604,2,1,8,3.433,
88618925c3fffff,72.00625269850579,28.10916722801043,2,4,9,3.228,
8860145a33fffff,64.21179814057751,9.497654100245242,2,3,10,2.769,
8861892cd1fffff,69.2087398466982,12.978902585709111,2,2,5,3.894,
8860145b31fffff,63.04388237301792,9.98266111005733,1,5,6,3.77,
8860145911fffff,45.70178951908041,24.792400818123717,2,2,6,3.549,
88618920b1fffff,55.66949850741263,46.52167179398467,2,2,5,5.033,
8860145965fffff,57.78573245593192,22.427228556369982,3,0,4,3.517,
886189251bfffff,66.60701762163889,35.59095076687656,2,1,4,3.52,
886014591bfffff,55.751102571272654,29.866548988347336,2,1,8,3.36,
8860145901fffff,53.464919761964424,31.46556433382828,3,4,5,3.526,
8860145b39fffff,58.40111765159139,19.870672671199507,2,4,8,3.897,
8860145839fffff,57.713307792150715,50.91003079456726,2,4,3,3.841,
886014585dfffff,64.81093868755543,40.80766514197996,2,1,5,2.717,
8860145a49fffff,56.052391112665944,20.386402984741434,2,6,5,2.37,
8860145ac3fffff,60.903441484202745,35.47643140626397,3,4,8,2.971,
8861892e15fffff,49.36584780082981,35.52195122603075,2,7,11,3.619,
8860145aabfffff,55.02682186486191,46.371523131538204,3,3,6,3.585,
886189248dfffff,56.29374082628972,36.1295756117709,2,2,5,2.147,
8861892c85fffff,64.40392161406112,47.68309821934419,2,4,3,3.148,
8861892c1dfffff,45.79717076373454,47.52900831563008,3,3,5,3.444,
88601696c1fffff,56.27706998219703,46.56253942814723,4,2,6,4.437,
8860145961fffff,63.46279940877608,31.57655019671418,2,2,3,3.509,
88618925dbfffff,61.68681072981007,28.36419546225941,2,5,10,3.892,
8861892eb7fffff,67.23218053242861,26.646152289394553,1,1,9,2.807,
8860145b37fffff,58.665122917664945,40.03869907145747,2,1,6,2.772,
88618924b1fffff,55.99621540396488,33.014441753990795,2,5,10,4.784,
8861892533fffff,62.73097414801757,35.618584155328215,2,1,9,3.939,
88601459e3fffff,51.8273702011798,36.70616617453472,2,3,9,4.21,
88601458e9fffff,58.78919066077349,17.830206549410764,3,0,5,3.637,
8860145859fffff,59.36696456528848,22.30958434019208,2,4,6,3.195,
8861892e95fffff,54.64578858415525,12.169304086388557,1,4,10,3.603,
88601696ddfffff,54.41643378777782,50.197076726986275,3,2,6,5.274,
8860145845fffff,67.26439323885243,14.897269209359798,2,4,7,2.723,
8861892c8bfffff,61.84775320034932,38.78929537814807,2,2,7,2.825,
8860145927fffff,47.85646552907172,51.44504752279415,2,3,9,4.349,
8861892c8dfffff,60.21330964559779,30.644214629236295,2,3,8,3.903,
8860145919fffff,49.31725971109178,42.794133792044825,3,5,9,3.462,
8861892c09fffff,59.832889476704544,42.49677914600487,3,4,5,3.148,
8861892c19fffff,55.76133269832774,19.02871007381937,1,2,10,3.775,
886014586dfffff,65.33027001800521,13.499559555241582,1,7,7,2.985,
8861892557fffff,56.68981769928608,30.292959308742148,1,2,4,3.898,
8861892c91fffff,53.420291639642684,30.24783736467173,2,3,4,4.213,
88618925b1fffff,59.51586978242753,9.187255225797557,2,5,4,3.361,
88618925a9fffff,65.63619212179496,17.2243899291435,1,3,10,1.745,
886014516dfffff,55.75738315499169,15.105949813973867,1,0,8,4.524,
8861892dcbfffff,52.06012287578406,40.903241109169514,2,2,5,4.526,
8860145125fffff,60.93473940103689,22.287475919397664,2,6,11,3.463,
8860145a69fffff,53.594492108752334,27.737989027204733,1,4,10,4.085,
8860145b49fffff,61.31617390464602,25.902300161744478,1,5,7,3.514,
8861892467fffff,60.553142056644816,28.184804498512598,4,2,5,4.547,
8860145a89fffff,51.3387424763742,38.86010365697168,2,4,3,4.872,
886014595bfffff,61.0044107547653,29.74648471241625,2,1,6,4.022,
886014580bfffff,58.85719633191222,23.043740312612627,2,5,10,3.878,
8861892c35fffff,53.13117639255945,35.802480058938464,3,2,8,4.149,
8860145b2bfffff,67.96212421648177,25.905137305406306,2,2,8,4.099,
8861892e97fffff,69.48989460957854,23.186220058671804,2,4,7,3.237,
886189248bfffff,50.00649105948822,17.11237229415686,2,4,6,3.801,
88601459c5fffff,57.17610818239637,35.47252720942736,2,3,9,3.436,
88618925cbfffff,67.3326877626504,21.9729857894068,2,0,4,4.309,
8861892c87fffff,67.41256502678412,15.944949441978011,2,4,7,2.805,
8860169643fffff,56.26517050574481,41.5672038875475,3,4,5,4.329,
8860145aa9fffff,60.12669394150898,13.462875556344212,3,2,7,3.53,
886014593dfffff,65.35344316145398,32.030268750084296,2,1,4,4.544,
8860145a05fffff,55.38496828531614,47.23212906600338,2,1,6,3.643,
8861892cd9fffff,68.28063683613277,33.16397972668413,2,2,4,2.967,
8861892483fffff,60.366097840141045,25.22529800438258,2,6,6,3.929,
8861892555fffff,55.799646200449004,32.08824978086889,3,2,6,3.71,
88601696cdfffff,48.37749306455074,42.119891883083426,3,2,2,3.779,
8861892cbdfffff,60.71655290636743,31.373624536401493,3,1,4,3.205,
8861892569fffff,49.36099798197965,43.33642494691033,3,6,8,4.464,
88618925b7fffff,70.34019471428684,22.201608937011013,2,6,6,3.777,
8860145b11fffff,67.30611641822719,27.530689877764324,1,2,6,5.032,
8861892497fffff,58.47186490910026,21.371224417981672,2,5,2,3.939,
88618924e3fffff,64.41567100321586,31.58111810130864,2,2,6,2.871,
8860145b33fffff,62.94478828508892,18.46706788589355,2,4,7,3.254,
88601459c9fffff,58.92729916465509,34.559587233331484,2,4,9,4.229,
8860145a57fffff,61.43589826083222,29.93956500080905,2,6,5,3.498,
8861892e39fffff,52.79748758222715,36.47930333236863,2,3,8,4.104,
8861892e8bfffff,70.01691231113946,16.45611121485547,2,1,3,4.032,
8861892ea5fffff,60.1589452511534,29.290099175825905,1,3,9,3.39,
8860145b6dfffff,67.19947679612157,22.082633029363258,2,1,1,4.243,
8861892599fffff,57.636057145757476,27.584781686055948,2,0,3,2.691,
8861892587fffff,67.00059426613635,18.864725264388387,2,1,6,3.507,
88601459edfffff,46.60785684171683,42.4416810074914,4,3,6,3.4,
8861892cabfffff,50.413548942735424,17.470264840246315,2,1,7,2.867,
8860145967fffff,51.02368802928104,30.013002731170722,1,2,9,4.445,
8861892ea7fffff,64.43797980462,44.70202503253331,3,5,2,3.902,
8860145963fffff,53.33856632280203,36.021333476821354,2,4,5,4.378,
8861892eb1fffff,61.300097339099594,19.954530200260546,1,1,6,3.696,
886189258bfffff,61.83844496801676,13.137158327693886,3,2,2,4.476,
886016961dfffff,49.18597484765835,43.31570145510768,3,2,9,3.868,
8860145803fffff,45.81431079411365,35.88948135504703,2,1,4,3.404,
88618924e5fffff,59.94603178284846,42.533001891864146,2,4,7,3.507,
8861892e19fffff,62.73019520752544,43.792492885932475,1,5,3,4.13,
8861892cc9fffff,61.46973459481406,26.433874071044535,2,4,7,3.823,
8860145a47fffff,73.35731989254363,31.314059422020485,1,12,10,2.761,
886189256bfffff,57.23111713607655,29.596971565736393,2,1,6,4.025,
8861892515fffff,62.66289305018052,39.871214093307856,3,7,8,3.167,
8860145b3dfffff,64.42437750370213,19.09054433521707,2,7,4,3.583,
8860145809fffff,62.936507284268494,33.335856932084454,1,3,6,3.869,
8860169647fffff,48.44854240264235,49.05674235583127,2,0,7,2.837,
8861892425fffff,61.22453810123663,21.31783820224221,3,0,6,3.4,
88601459ddfffff,50.457128041291135,33.16149014163591,3,1,1,4.218,
8860145949fffff,55.69064122631194,39.83512377244452,1,4,4,4.222,
8860145929fffff,49.40613672038934,31.173625759808125,3,2,6,3.973,
886189256dfffff,47.431840595138965,43.3509375848758,2,2,4,3.476,
88618924cdfffff,58.47025255933254,29.222239401597925,2,4,8,3.173,
886014590bfffff,46.77054676115708,20.37043908810279,1,3,4,3.312,
8861892ecbfffff,69.5293449220186,25.730953229102944,2,3,4,4.404,
8860145aa3fffff,51.906960171416834,32.87260811604407,2,2,8,4.192,
8861892c1bfffff,60.02365496091234,10.384705469900293,2,4,7,2.903,
8860145841fffff,65.73860185629903,32.37216832206202,1,3,9,3.263,
8861892c99fffff,51.96661724008544,33.4272984664871,2,1,7,3.153,
8861892ec9fffff,59.62136102373039,37.68484342226637,2,3,10,4.244,
8861892ca9fffff,49.30328358168016,25.59960598387322,3,2,5,3.547,
88601459c7fffff,54.18500250692931,39.26780375038254,3,2,6,4.228,
8860145a01fffff,63.68297615669103,25.81551080153872,2,1,4,3.141,
8861892dd1fffff,54.33759772521424,53.255149503173975,1,5,4,3.53,
88601459d9fffff,49.680911366670436,49.27803171567375,2,4,7,3.71,
8860145937fffff,55.50110018083465,25.49374667473333,3,2,3,3.069,
8861892cd5fffff,65.17256883486988,44.28720648028651,2,4,3,2.94,
8861892e85fffff,65.19661780461796,10.935628700399256,2,3,3,3.437,
8860145b27fffff,66.49472473488473,22.54498957595884,2,1,6,3.946,
