date,ward_id,nightlight_index
2025-11-24,ward_12,1.00285596102609
2025-11-24,ward_13,1.098127628840222
2025-11-24,ward_14,0.898562815689632
2025-11-24,ward_15,1.0344769129808082
2025-11-24,ward_16,1.1223794513409726
2025-11-24,ward_17,0.9739143259890607
2025-11-24,ward_18,0.8354476392824473
2025-11-24,ward_19,1.0218142592928086
2025-11-24,ward_20,1.1609933003789072
2025-11-24,ward_21,1.1187913300182555
2025-11-24,ward_22,1.185335363753531
2025-11-24,ward_23,0.9628375842079077
2025-11-24,ward_24,0.8796815378542818
2025-11-24,ward_25,1.0268224895121154
2025-11-24,ward_26,1.0365585955260639
2025-11-24,ward_27,1.0218341476774462
2025-11-24,ward_28,0.9878386502172946
2025-11-24,ward_29,0.936904783871016
2025-11-24,ward_30,1.078086567703958
2025-11-24,ward_31,0.9939897744968234
2025-11-24,ward_32,1.011229664547832
2025-11-24,ward_33,0.8957318443477412
2025-11-24,ward_34,1.1862021556867028
2025-11-24,ward_35,1.0325400651319288
2025-11-24,ward_36,0.8909873802472584
2025-11-24,ward_37,0.8618212587106128
2025-11-24,ward_38,0.9651050403378548
2025-11-24,ward_39,0.9719357939810992
2025-11-24,ward_40,1.2064250056933805
2025-11-24,ward_41,1.0237776028237233
2025-11-24,ward_42,0.839275307194413
2025-11-24,ward_43,1.0076853729118225
2025-11-24,ward_44,1.0671335077362984
2025-11-24,ward_45,1.0337115583162284
2025-11-24,ward_46,0.9668495018917806
2025-11-24,ward_47,1.0502755356415274
2025-11-24,ward_48,0.8210911034289047
2025-11-24,ward_49,1.035103407795626
2025-11-24,ward_50,1.1365307074080624
2025-11-24,ward_51,1.2337927881125315
2025-11-24,ward_52,0.929475873726446
2025-11-24,ward_53,1.1161873953393788
2025-11-24,ward_54,1.1794803054238832
2025-11-24,ward_55,0.8337856035347428
2025-11-24,ward_56,0.871070568211185
2025-11-24,ward_57,0.8662740137604314
2025-11-24,ward_58,0.9465429618335488
2025-11-24,ward_59,1.0500656625869271
2025-11-24,ward_60,0.8851077889182412
2025-11-24,ward_61,1.0513617431664326
2025-11-24,ward_62,0.9391987343454045
2025-11-24,ward_63,0.8870986114898877
2025-11-24,ward_64,1.1235015799280677
2025-11-24,ward_65,1.0295835039543468
2025-11-24,ward_66,0.97303437262311
2025-11-24,ward_67,1.033307346964729
2025-11-24,ward_68,0.8721380023139501
2025-11-24,ward_69,0.99283823580569
2025-11-24,ward_70,1.101600174040673
2025-11-24,ward_71,0.8287006696385332
2025-11-24,ward_72,0.9481220121065745
2025-11-24,ward_73,0.9764655369001509
2025-11-24,ward_74,1.0392691101700349
2025-11-24,ward_75,0.7576243506235945
2025-11-24,ward_76,0.9821390959460589
2025-11-24,ward_77,0.8398576646930359
2025-11-24,ward_78,0.835415575920791
2025-11-24,ward_79,1.0496279328460512
2025-11-24,ward_80,0.8666494536135909
2025-11-24,ward_81,0.9708911668775156
2025-11-24,ward_82,1.0618710414077608
2025-11-24,ward_83,1.00959427965266
2025-11-24,ward_84,0.9792748815287234
2025-11-24,ward_85,0.9710573780511119
2025-11-24,ward_86,0.9879022103733355
2025-11-24,ward_87,0.8966161980626134
2025-11-24,ward_88,1.1049605267780456
2025-11-24,ward_89,0.8795598073359656
2025-11-24,ward_90,1.1533534521994024
2025-11-24,ward_91,0.9079301642375328
2025-11-24,ward_92,1.0698501717008255
2025-11-24,ward_93,1.0621420128895744
2025-11-24,ward_94,1.0135391294070701
2025-11-24,ward_95,0.9971626894670707
2025-11-24,ward_96,1.0590679677020831
2025-11-24,ward_97,1.1181083061309514
2025-11-24,ward_98,1.1020343374194037
2025-11-24,ward_99,0.859264751814087
2025-11-24,ward_100,0.9533415314768543
2025-11-24,ward_101,0.9344442898430069
2025-11-24,ward_102,0.9853377438477136
2025-11-24,ward_103,0.9952079226260261
2025-11-24,ward_104,0.979163298141089
2025-11-24,ward_105,1.01905318903477
2025-11-24,ward_106,1.1110907885698036
2025-11-24,ward_107,0.8791210221989361
2025-11-24,ward_108,1.1026755770900776
2025-11-24,ward_109,1.027565653692262
2025-11-24,ward_110,1.0783642307672914
2025-11-24,ward_111,1.085027365140176
2025-11-24,ward_112,1.091072216880691
2025-11-24,ward_113,1.0759320773424612
2025-11-24,ward_114,1.002953003700032
2025-11-24,ward_115,0.8502066053650627
2025-11-24,ward_116,1.09940770434796
2025-11-24,ward_117,1.0668690947959607
2025-11-24,ward_118,1.066649571161322
2025-11-24,ward_119,1.0433335980704928
2025-11-24,ward_120,1.111109408880616
2025-11-24,ward_121,1.0381243038994818
2025-11-24,ward_122,1.0622333495057514
2025-11-24,ward_123,1.0422607919811242
2025-11-24,ward_124,1.1041777021680381
2025-11-24,ward_125,1.1262246596884002
2025-11-24,ward_126,0.888504167351698
2025-11-24,ward_127,1.1360290831823971
2025-11-24,ward_128,0.975940511940514
2025-11-24,ward_129,1.0533419453237272
2025-11-24,ward_130,0.9962900740681722
2025-11-24,ward_131,0.9586676064243588
2025-11-24,ward_132,1.000449191461963
2025-11-24,ward_133,1.0054063516795395
2025-11-24,ward_134,1.0966278749075633
2025-11-24,ward_135,1.0001295571987976
2025-11-24,ward_136,0.865030811984201
2025-11-24,ward_137,1.110225617127238
2025-11-24,ward_138,1.0127158466505934
2025-11-24,ward_139,1.0153778897963888
2025-11-24,ward_140,0.977954554361827
2025-11-24,ward_141,0.969183091477501
2025-11-24,ward_142,1.2003597265425414
2025-11-24,ward_143,1.0824640820144023
2025-11-24,ward_144,1.0139542672135982
2025-11-24,ward_145,0.7897767845582281
2025-11-24,ward_146,0.8912791805475304
2025-11-24,ward_147,1.139907335905161
2025-11-24,ward_148,1.0551238409438226
2025-11-24,ward_149,0.8099271689498562
2025-11-24,ward_150,0.9817585360524993
2025-11-24,ward_151,1.0854062926563524
2025-11-24,ward_152,0.9948147817013031
2025-11-24,ward_153,0.9586758780344622
2025-11-24,ward_154,1.010770607299925
2025-11-24,ward_155,1.0691758032981407
2025-11-24,ward_156,1.1143142547688054
2025-11-24,ward_157,1.082868053106511
2025-11-24,ward_158,1.041627227649814
2025-11-24,ward_159,1.1450373957916422
2025-11-24,ward_160,0.9424745106059436
2025-11-24,ward_161,1.1581081729700744
2025-11-24,ward_162,0.9206090259968132
2025-11-24,ward_163,1.0241351096370463
2025-11-24,ward_164,0.9508261285604074
2025-11-24,ward_165,0.9460711457913051
2025-11-24,ward_166,0.9345926650847236
2025-11-24,ward_167,1.0211681272595379
2025-11-24,ward_168,1.1724818224827884
2025-11-24,ward_169,0.9415112308924126
2025-11-24,ward_170,1.062095207828376
2025-11-24,ward_171,1.1372414281649172
2025-11-24,ward_172,0.9547363132857138
2025-11-24,ward_173,1.042870534742275
2025-11-24,ward_174,0.8048700149106417
2025-11-24,ward_175,1.1877944499212976
2025-11-24,ward_176,1.069105064676736
2025-11-24,ward_177,1.151158464920334
2025-11-24,ward_178,1.0287415683039514
2025-11-24,ward_179,0.848906168986653
2025-11-24,ward_180,1.1608974188254915
2025-11-24,ward_181,1.1230006862180284
2025-11-24,ward_182,0.888181850943941
2025-11-24,ward_183,1.1552947886690683
2025-11-24,ward_184,0.8657690120998792
2025-11-24,ward_185,0.8647243598555958
2025-11-24,ward_186,1.1952809923525494
2025-11-24,ward_187,1.1049577558429435
2025-11-24,ward_188,1.0240812593864397
2025-11-24,ward_189,1.0873179909493558
2025-11-24,ward_190,0.9995253039813246
2025-11-24,ward_191,0.9275578753178645
2025-11-24,ward_192,0.9589839043723623
2025-11-24,ward_193,0.8726753102036708
2025-11-24,ward_194,0.8843949302801942
2025-11-24,ward_195,1.134708553736166
2025-11-24,ward_196,1.0003796652680406
2025-11-24,ward_197,0.8811188790331883
2025-11-24,ward_198,1.1273911401565961
2025-11-25,ward_1,0.8708004385326198
2025-11-25,ward_2,1.0243253292273602
2025-11-25,ward_3,1.138936818402908
2025-11-25,ward_4,0.9173178433192606
2025-11-25,ward_5,1.1132247593376856
2025-11-25,ward_6,0.907486792399563
2025-11-25,ward_7,1.0339204473414296
2025-11-25,ward_8,1.055427003208946
2025-11-25,ward_9,1.2071388189225023
2025-11-25,ward_10,1.1019704309781861
2025-11-25,ward_11,0.9722658807960373
2025-11-25,ward_12,0.8643216372535525
2025-11-25,ward_13,0.9189524762687515
2025-11-25,ward_14,0.9417711498516805
2025-11-25,ward_15,0.9461132032525603
2025-11-25,ward_16,1.1352417970299709
2025-11-25,ward_17,1.0073866367597255
2025-11-25,ward_18,0.9795792677245055
2025-11-25,ward_19,1.0120919096619971
2025-11-25,ward_20,1.05442428383459
2025-11-25,ward_21,0.9716666424732193
2025-11-25,ward_22,1.0747728999485895
2025-11-25,ward_23,1.0939987150613002
2025-11-25,ward_24,1.1017125929357325
2025-11-25,ward_25,1.1885375832155778
2025-11-25,ward_26,1.0400644179902423
2025-11-25,ward_27,0.8548549134590897
2025-11-25,ward_28,1.0244155938590844
2025-11-25,ward_29,0.8904701778586879
2025-11-25,ward_30,0.878511830756354
2025-11-25,ward_31,0.9179731086103744
2025-11-25,ward_32,0.9176167422963081
2025-11-25,ward_33,1.0855823332010643
2025-11-25,ward_34,0.9035611440459175
2025-11-25,ward_35,1.1085206493061455
2025-11-25,ward_36,0.9844906531242745
2025-11-25,ward_37,1.147574339482154
2025-11-25,ward_38,0.9985214555799153
2025-11-25,ward_39,1.0595816445132693
2025-11-25,ward_40,0.9536079454558248
2025-11-25,ward_41,1.1334506920230725
2025-11-25,ward_42,1.0432499686000938
2025-11-25,ward_43,0.9776797560232274
2025-11-25,ward_44,0.9078209650752376
2025-11-25,ward_45,0.9618242982361446
2025-11-25,ward_46,1.1474819522965907
2025-11-25,ward_47,1.055475804562382
2025-11-25,ward_48,1.037337111551272
2025-11-25,ward_49,0.8327834578386042
2025-11-25,ward_50,1.0768861200296007
2025-11-25,ward_51,1.083358351553738
2025-11-25,ward_52,1.1234460517539595
2025-11-25,ward_53,0.9762357549751732
2025-11-25,ward_54,0.9626126585424146
2025-11-25,ward_55,1.0509648623747312
2025-11-25,ward_56,0.9952238057357202
2025-11-25,ward_57,0.8243581550589618
2025-11-25,ward_58,0.9766598126741527
2025-11-25,ward_59,0.944442332939686
2025-11-25,ward_60,1.1965107964931156
2025-11-25,ward_61,1.110120140518821
2025-11-25,ward_62,1.0948911923638072
2025-11-25,ward_63,0.9470430485895185
2025-11-25,ward_64,1.0264599742349945
2025-11-25,ward_65,0.958633662819341
2025-11-25,ward_66,1.092873155977927
2025-11-25,ward_67,0.9496347393281266
2025-11-25,ward_68,0.8694831953918658
2025-11-25,ward_69,0.9244815711045625
2025-11-25,ward_70,0.9574431816220612
2025-11-25,ward_71,1.0567002690570864
2025-11-25,ward_72,0.9942148836514546
2025-11-25,ward_73,1.0869678904414506
2025-11-25,ward_74,1.0488515875197804
2025-11-25,ward_75,0.9742915373365985
2025-11-25,ward_76,1.1615635383780054
2025-11-25,ward_77,1.076235452024695
2025-11-25,ward_78,0.920008143452717
2025-11-25,ward_79,0.9786772410120349
2025-11-25,ward_80,0.9182831099596973
2025-11-25,ward_81,1.0503840826407735
2025-11-25,ward_82,0.8999809656471832
2025-11-25,ward_83,1.1988787779820613
2025-11-25,ward_84,0.9359932103723392
2025-11-25,ward_85,1.1153522916531138
2025-11-25,ward_86,0.9260340622858153
2025-11-25,ward_87,1.0504365603191606
2025-11-25,ward_88,1.046729947260869
2025-11-25,ward_89,1.0721389169200903
2025-11-25,ward_90,0.9035713348979003
2025-11-25,ward_91,0.9575662090869308
2025-11-25,ward_92,0.9593697153401883
2025-11-25,ward_93,0.9496518458838437
2025-11-25,ward_94,0.8988413353386193
2025-11-25,ward_95,1.1392949727747954
2025-11-25,ward_96,1.0984859962923055
2025-11-25,ward_97,1.02528705724881
2025-11-25,ward_98,0.928697924366112
2025-11-25,ward_99,0.8629319191156671
2025-11-25,ward_100,0.7142106902896715
2025-11-25,ward_101,1.2186545412790184
2025-11-25,ward_102,0.983275344857009
2025-11-25,ward_103,1.0359864886483754
2025-11-25,ward_104,1.0439181263789425
2025-11-25,ward_105,1.122818367017942
2025-11-25,ward_106,0.9514625365292477
2025-11-25,ward_107,0.9306525434721825
2025-11-25,ward_108,1.2366482797972111
2025-11-25,ward_109,1.041209149125425
2025-11-25,ward_110,0.964545744671433
2025-11-25,ward_111,0.9660059316099077
2025-11-25,ward_112,0.8442344820808154
2025-11-25,ward_113,1.1590682275540363
2025-11-25,ward_114,1.0150327629547582
2025-11-25,ward_115,0.8651510203901458
2025-11-25,ward_116,1.21330011515205
2025-11-25,ward_117,1.049684881707286
2025-11-25,ward_118,1.0993571695920707
2025-11-25,ward_119,0.9443067957180828
2025-11-25,ward_120,0.8908061792853835
2025-11-25,ward_121,0.9259233283256412
2025-11-25,ward_122,0.9222124641968343
2025-11-25,ward_123,0.9411702314088504
2025-11-25,ward_124,0.833454411593541
2025-11-25,ward_125,0.9259824931851198
2025-11-25,ward_126,0.9609551650401369
2025-11-25,ward_127,1.0673918707578653
2025-11-25,ward_128,1.038153118405473
2025-11-25,ward_129,1.0092743136673545
2025-11-25,ward_130,0.9505661112634092
2025-11-25,ward_131,0.974414480533866
2025-11-25,ward_132,0.9424699531114082
2025-11-25,ward_133,0.961141342700413
2025-11-25,ward_134,0.8013427854315135
2025-11-25,ward_135,0.9845210218947762
2025-11-25,ward_136,0.9307060719538792
2025-11-25,ward_137,0.9485833592606722
2025-11-25,ward_138,1.0808351276768753
2025-11-25,ward_139,0.9631066700639662
2025-11-25,ward_140,1.024188286004165
2025-11-25,ward_141,0.7520404670062705
2025-11-25,ward_142,1.1937196796712697
2025-11-25,ward_143,1.08442218283797
2025-11-25,ward_144,0.969978807813328
2025-11-25,ward_145,1.0219308288185471
2025-11-25,ward_146,1.116925958383011
2025-11-25,ward_147,0.8117729532996826
2025-11-25,ward_148,1.0342898916913603
2025-11-25,ward_149,1.0363908752685624
2025-11-25,ward_150,0.9004813664198601
2025-11-25,ward_151,1.059395990099841
2025-11-25,ward_152,0.9595801739500976
2025-11-25,ward_153,0.9514201112710998
2025-11-25,ward_154,1.1248630101396146
2025-11-25,ward_155,0.8013327682182598
2025-11-25,ward_156,1.0532846919144783
2025-11-25,ward_157,0.9421312364335861
2025-11-25,ward_158,1.0289489914625243
2025-11-25,ward_159,0.9974893996171954
2025-11-25,ward_160,0.836164390193046
2025-11-25,ward_161,0.9233811610647276
2025-11-25,ward_162,1.0808988694736394
2025-11-25,ward_163,0.899650661794709
2025-11-25,ward_164,1.0724148403601097
2025-11-25,ward_165,0.9667183157746714
2025-11-25,ward_166,1.0637579335980516
2025-11-25,ward_167,1.1026406592617144
2025-11-25,ward_168,0.8565482446988658
2025-11-25,ward_169,1.0538562484272986
2025-11-25,ward_170,0.978056565239692
2025-11-25,ward_171,1.1093929010841188
2025-11-25,ward_172,0.9983823920703
2025-11-25,ward_173,1.0722638874996449
2025-11-25,ward_174,0.9907238686961695
2025-11-25,ward_175,1.028345731481518
2025-11-25,ward_176,0.974159078130403
2025-11-25,ward_177,1.048026156779885
2025-11-25,ward_178,0.9470493735842047
2025-11-25,ward_179,1.056435557878864
2025-11-25,ward_180,1.007290004016822
2025-11-25,ward_181,1.1805320351741702
2025-11-25,ward_182,0.9180915769399537
2025-11-25,ward_183,1.0098078656081637
2025-11-25,ward_184,1.1890786717389088
2025-11-25,ward_185,1.1278539842814665
2025-11-25,ward_186,0.912049092493158
2025-11-25,ward_187,1.1058820429299037
2025-11-25,ward_188,1.283403558923649
2025-11-25,ward_189,0.9610158612616708
2025-11-25,ward_190,0.8736716146332671
2025-11-25,ward_191,0.8888495768940345
2025-11-25,ward_192,1.117259699396763
2025-11-25,ward_193,0.8376886908874714
2025-11-25,ward_194,1.0156951605532507
2025-11-25,ward_195,1.043494492406681
2025-11-25,ward_196,0.9433155270270644
2025-11-25,ward_197,1.0150300617825183
2025-11-25,ward_198,0.947479499348209
2025-11-26,ward_1,1.0536730693935952
2025-11-26,ward_2,0.9964989483742791
2025-11-26,ward_3,1.0117698857038768
2025-11-26,ward_4,0.8384897090085683
2025-11-26,ward_5,1.0286868513786762
2025-11-26,ward_6,1.0564029179267158
2025-11-26,ward_7,1.1779966150446832
2025-11-26,ward_8,1.0217756318767852
2025-11-26,ward_9,0.8896841888330538
2025-11-26,ward_10,0.8990644831665272
2025-11-26,ward_11,1.054145599222549
2025-11-26,ward_12,0.9995072904341403
2025-11-26,ward_13,1.184117917669523
2025-11-26,ward_14,0.931917961858543
2025-11-26,ward_15,1.1338512922165735
2025-11-26,ward_16,0.9531889979160753
2025-11-26,ward_17,0.9746578861436941
2025-11-26,ward_18,1.061275810973269
2025-11-26,ward_19,0.9888346079252213
2025-11-26,ward_20,0.8563458146271077
2025-11-26,ward_21,0.9432842028231054
2025-11-26,ward_22,0.9543199751178638
2025-11-26,ward_23,1.044364688498607
2025-11-26,ward_24,0.8920223444880082
2025-11-26,ward_25,1.0442123730548256
2025-11-26,ward_26,0.9444428372225995
2025-11-26,ward_27,0.9000222498872171
2025-11-26,ward_28,1.051411363739494
2025-11-26,ward_29,0.9061169595660057
2025-11-26,ward_30,0.8697677851192057
2025-11-26,ward_31,1.0059346731989762
2025-11-26,ward_32,1.026411581891961
2025-11-26,ward_33,0.7936455374183217
2025-11-26,ward_34,0.9388552205827042
2025-11-26,ward_35,0.8409466199728716
2025-11-26,ward_36,0.9547726954282738
2025-11-26,ward_37,0.8427629463906909
2025-11-26,ward_38,0.9369285542801093
2025-11-26,ward_39,0.8672210991013563
2025-11-26,ward_40,0.9786805420333158
2025-11-26,ward_41,0.8369943002973599
2025-11-26,ward_42,0.9656022208807988
2025-11-26,ward_43,0.9649353201710146
2025-11-26,ward_44,0.9759083991467639
2025-11-26,ward_45,1.08644652286178
2025-11-26,ward_46,1.064582808767674
2025-11-26,ward_47,0.9482881396253292
2025-11-26,ward_48,1.0783908643979443
2025-11-26,ward_49,1.2021949682693265
2025-11-26,ward_50,0.9125212938892229
2025-11-26,ward_51,1.1086866500410089
2025-11-26,ward_52,0.9127873553601699
2025-11-26,ward_53,0.8683902975749513
2025-11-26,ward_54,0.8892758802567041
2025-11-26,ward_55,0.9710395388823745
2025-11-26,ward_56,0.9182646759902737
2025-11-26,ward_57,0.8387289340674066
2025-11-26,ward_58,1.1499488746910986
2025-11-26,ward_59,1.0811523917449235
2025-11-26,ward_60,1.045727020465536
2025-11-26,ward_61,0.8812965165343117
2025-11-26,ward_62,1.2496745770569329
2025-11-26,ward_63,1.045265604513868
2025-11-26,ward_64,1.074484890360072
2025-11-26,ward_65,1.1219884534985534
2025-11-26,ward_66,0.9589589244819487
2025-11-26,ward_67,0.9477177509617595
2025-11-26,ward_68,0.9138094699945828
2025-11-26,ward_69,1.160604730212395
2025-11-26,ward_70,1.2200036396693608
2025-11-26,ward_71,0.9417481942239753
2025-11-26,ward_72,0.9158099881949922
2025-11-26,ward_73,1.1118662074945225
2025-11-26,ward_74,1.0621368520493821
2025-11-26,ward_75,0.881939825446699
2025-11-26,ward_76,0.9641272327904445
2025-11-26,ward_77,0.9641755243413677
