h3_id,ndvi_mean,ndvi_min,ndvi_max,trend_2013_2023,centroid_x,centroid_y,ward_id
8860145a23fffff,0.33798635943024835,0.2286923827477514,0.4833206441099523,-0.0018748390000835303,1443112.9405845134,14126729.110688027,
8861892595fffff,0.29941081346055215,0.213744940680307,0.39561632321641516,-0.007163288960623595,1440597.1917594718,14150475.039933125,
8860145b6dfffff,0.27930473551872326,0.1346686905723527,0.4097693754358077,-0.016624996336945006,1447253.7423605996,14159727.801035589,
8860145a6dfffff,0.27781650779263783,0.22925963088602566,0.36828772239228913,-0.0061518772918427245,1441434.9494246787,14144001.22115515,
8861892e83fffff,0.33277759560781006,0.16126065206112966,0.438294811739465,-0.009054303721066232,1446412.9813777565,14170596.181843573,
8860145a67fffff,0.2957115932150765,0.16462791657667689,0.4109633751539177,-0.011226365993719945,1442272.5131006013,14137534.407353088,
8861892587fffff,0.29889189606946726,0.17488204014033237,0.4203807247443236,-0.010407815261360785,1441425.0851788477,14157086.4276644,
8860145a6bfffff,0.3296529830163592,0.21861306268625574,0.4993976847842183,-0.01619948746132735,1440607.0363471708,14137405.2476838,
8861892eb9fffff,0.35331996902015994,0.24677112983780758,0.4727971373684423,-0.008539797840799529,1447247.529540926,14168473.452311188,
886189259bfffff,0.2727092553304994,0.16503616369499524,0.42431471193494197,-0.021354685374998364,1438934.837171071,14145985.359266246,
8860145b19fffff,0.2934983123844364,0.214954375404061,0.3770290011726548,-0.010589566886103064,1444772.1814440645,14135552.39097337,
8861892597fffff,0.30816311847521116,0.16574967845574967,0.43234859181637597,-0.011137104952264679,1440600.5036794348,14146115.123510737,
8861892eb1fffff,0.34725198272793234,0.229591482475983,0.5109474598945398,-0.014578973399263936,1448082.0224887894,14166351.406701744,
8861892e8bfffff,0.34728021475209947,0.2307554468414137,0.42160239416228007,-0.011026573980190583,1445578.3780352145,14172719.595730992,
8860145b01fffff,0.2790160474786969,0.1655040039888683,0.3954825140011192,-0.000773526119232812,1446431.579172175,14144390.164800411,
88618925c7fffff,0.3050134601639379,0.25231448466057455,0.37637715849068976,0.0025166379928973697,1439752.3558767757,14165695.379423736,
8860145b4bfffff,0.32366481403498065,0.23033551813675554,0.41139706319831837,-0.0025645046043674996,1443928.5802869566,14150735.23661561,
88618925d7fffff,0.2899187419047241,0.12790093319028162,0.3771309905246634,-0.008037423559611524,1438928.026759087,14154707.895467877,
8860145b1bfffff,0.3353771273225536,0.228533338961034,0.44280051671041687,0.0008464535507919722,1444775.1915514849,14131203.303187225,
8860145b0dfffff,0.3448094107735212,0.27807102806433814,0.4642033297658519,0.0012909567580767947,1446428.555807739,14148749.507377582,
8860145b29fffff,0.2759925030077912,0.14745832183354468,0.4133951514796391,-0.0076867282943560026,1448094.1089065175,14148879.497001007,
8861892edbfffff,0.33158614134762243,0.25454347301206887,0.4941654006456129,-0.004506407782520264,1443080.9924339813,14170333.129323095,
8860145a47fffff,0.3254980081126703,0.24427461875053533,0.49350728110716424,0.008351270988620905,1439775.9191267143,14135165.353032164,
8860145b39fffff,0.3114100752711748,0.24591608590259892,0.4000948566741478,-0.0027242838805781083,1447268.7402637098,14137921.979144817,
8860145b2dfffff,0.34715649358960704,0.2229097231621008,0.4532345991424763,-0.016433385213778434,1448925.4079655018,14151125.648620257,
8861892eb3fffff,0.2564458938068418,0.13258479998627604,0.3373917031123237,-0.01316894221570186,1448085.0899087905,14161978.425382089,
8861892ed7fffff,0.2926008462120362,0.19160513933016576,0.3874169889879387,-0.010531647376295885,1444747.003943288,14170464.64768484,
8860145b3bfffff,0.34967751379415185,0.2432031466800934,0.4897830363329187,-0.0017036732448608245,1447271.6483439633,14133570.772671605,
8860145a63fffff,0.31436811968595124,0.2468352028326693,0.41304025208780076,-0.006369508679350369,1441441.3735577855,14135294.350239433,
8860145a4dfffff,0.3085630873262126,0.224194027395739,0.4663375566366066,-0.004053467915466121,1438938.1968246754,14141629.073652713,
8860145a0dfffff,0.2952778258365959,0.15724919045648877,0.39040411803049574,0.004495567204833522,1440610.257111726,14133055.27895693,
88618925b7fffff,0.3117707293844187,0.18635103231112632,0.4442062732939085,-0.011805691515143346,1443097.3470068981,14148489.574864157,
88618925a1fffff,0.3520979805956587,0.2199837529681568,0.4486695137058816,-0.011753391224479765,1443087.6256498229,14161585.699224617,
8860145b1dfffff,0.3281172541311135,0.19788124778760838,0.4812592404192457,0.00497915817281405,1445603.3652850299,14137792.7730808,
8860145b55fffff,0.3391133667244264,0.23082290846840786,0.4343728890061433,-0.0077330795222936306,1444766.0698929809,14144260.501387583,
8860145a27fffff,0.29763038483615034,0.2377580373972678,0.3786248571026486,-0.005782732470380948,1443944.0545561062,14128965.714969326,
88618925e1fffff,0.31791016801657274,0.18065191849300155,0.43376596223792,0.0003719746393438704,1441414.9470762336,14170201.62675548,
8860145b43fffff,0.3166638626494872,0.1785376154632025,0.41121262824209925,-0.01326821162443415,1444762.9684324628,14148619.533332909,
8860145b59fffff,0.2840866496418609,0.15269056960140268,0.3971926042162689,-7.963572976553349e-05,1443100.5265684128,14144130.853506768,
8861892e99fffff,0.3273970101733876,0.2161865261736493,0.42294908841870443,-0.007496607792321234,1444750.2578273828,14166088.948535647,
8860145b57fffff,0.3271247649668037,0.21948273443361138,0.4315385672471262,0.0014637462945968308,1444769.1408940393,14139904.78882227,
8860145b31fffff,0.32171127193378535,0.2255958903094916,0.4355733597857781,-0.004038928880231611,1448102.853188195,14135810.493485134,
8861892e91fffff,0.32514125634251123,0.23702254527819103,0.38472671532810504,-0.001190606704804263,1445584.8078486465,14163967.88330922,
88618925bbfffff,0.27533920512074,0.08799434909466988,0.5039828560342515,-0.023358641923595908,1441431.6917572848,14148359.631968522,
8860145b13fffff,0.30647811968098176,0.2258832131391712,0.4338369408364174,-0.0030718929302749544,1445609.307320559,14129094.287107684,
8860145b53fffff,0.293488483994973,0.1145909723560789,0.38782441047958793,-0.014720892987408692,1443937.9561552787,14137663.582484493,
8860145a05fffff,0.2782137133247174,0.15408151310127782,0.37939677264522886,-0.004085379913757223,1441444.5400403,14130945.880823744,
8861892ed9fffff,0.31833237048753243,0.23054379985572632,0.4182963327143714,-0.007162862796667453,1443077.630107537,14174711.862668043,
8860145a45fffff,0.3187642255112424,0.12198299142995775,0.46513628595106765,-0.012926743789630254,1439772.644090823,14139516.822013127,
88618925abfffff,0.2703797635791741,0.09580596888398801,0.3991101732354366,-0.01764438950492561,1442256.3439301567,14159335.566615464,
8860145b09fffff,0.33141531673267166,0.143882923024219,0.398088121874536,0.00019635949693562162,1445597.3014061686,14146504.509536969,
8860145a61fffff,0.31993136003551687,0.22566578952861363,0.4195310985265742,0.007803206416319243,1441438.1766887119,14139646.128799332,
8861892593fffff,0.282332323711967,0.14320957505863335,0.4981075524089211,-0.009478712308884668,1439769.3386880106,14143871.60432991,
8861892585fffff,0.2854829910545915,0.19849469972141054,0.39476963958706546,-0.0012664820289980836,1441421.7362510222,14161454.821920112,
8861892e95fffff,0.28614630875342634,0.1539312488791651,0.40302415967336086,-0.003563952327593762,1446416.157306222,14166220.169740977,
8860145b15fffff,0.3210154464613911,0.17952277965148086,0.4778188390892712,0.01711553165537907,1446437.5344469596,14135681.434505627,
8861892ebbfffff,0.3254100677610292,0.19908238779904502,0.5039052316759254,-0.010002889100998703,1447250.6512205144,14164098.956079043,
88618925b1fffff,0.2974179283776727,0.1995414140994697,0.4518686096141361,-0.0007376602879449305,1442262.902879889,14150605.130477523,
8861892ed5fffff,0.31012596739413584,0.2571365543283151,0.3988216781080186,0.004533514609045137,1444743.7195492473,14174843.694405962,
8861892e97fffff,0.31166926390016947,0.21160250216570756,0.42147717031216125,-0.005516069673236139,1446419.3027050276,14161847.500952756,
886189258bfffff,0.30963134010239063,0.2419605942721621,0.3904028031924981,-0.0030129912074627536,1439759.2401942115,14156955.877951683,
8861892cd9fffff,0.3639262357699115,0.30691033604738893,0.42094453888673034,-0.0031287728023490615,1448919.4733351395,14159858.577219356,
8860145b17fffff,0.3240185186233041,0.2750654087632292,0.38568682180027875,-0.00024412071776499055,1446440.4663741915,14131332.037468806,
886014584dfffff,0.29815613564404564,0.170613083580836,0.3936302196242063,-0.0177105173354875,1444778.1712247347,14126857.520820096,
8861892581fffff,0.30110911479548136,0.1643224486364565,0.44706232599894324,-0.011735647970480144,1440590.47670542,14159204.85317633,
8860145b41fffff,0.3247261269450984,0.12071257815922595,0.4064452017222734,-0.014629709024922366,1444759.8365040617,14152981.889331793,
8860145b35fffff,0.34707034814950555,0.27962278774372945,0.4326608192668282,-0.007064040632117214,1448934.0808652008,14138051.200679347,
88618925a9fffff,0.29694852599633953,0.19280870832109248,0.4276474205545025,-0.014171485529957735,1442253.0187893233,14163705.78496226,
8860145b49fffff,0.27194141826612844,0.15735102559931338,0.37743464212810995,-0.005509598010276977,1443925.3940926215,14155099.100750651,
8860145b63fffff,0.3450957593078521,0.17578642184874282,0.43414283601530124,-0.00891855938018859,1447259.8330559905,14150995.495684145,
8860145b23fffff,0.29770419126221004,0.08873954034303355,0.44410691867149904,-0.012075490922888506,1448931.2204268044,14142406.030236645,
8861892599fffff,0.26472284707732585,0.13538953224311231,0.43295152649026086,-0.017527953803060242,1438931.447151999,14150344.96497959,
8861892583fffff,0.26649394290680556,0.19027895574800655,0.42207612666971495,0.0038125268515733645,1440593.8494375932,14154838.281592952,
8861892591fffff,0.26138611150215346,0.09318767499031894,0.38424786940099726,-0.014879795633532195,1439766.0029098918,14148229.70464318,
8860145b21fffff,0.3551196865565212,0.24007076970014213,0.44125137963449446,-0.0025116897597179276,1448928.3294630588,14146764.177993275,
8860145b0bfffff,0.28965618631232426,0.22757141168635486,0.3479795677300833,-0.006838487638393203,1445600.3485802333,14142146.982670188,
88618925e3fffff,0.24407923543696428,0.11863623177730212,0.4587250008437961,-0.007808382279748934,1441418.3568862784,14165826.553379886,
8861892cdbfffff,0.27928810275427024,0.1993101265635606,0.378052891746925,-0.0014669252076735919,1448922.455925681,14155490.446798613,
8860145b51fffff,0.3046530636802452,0.20480200829817835,0.3765905367862943,-0.003530994404490466,1443934.8613098694,14142017.482155606,
886189259dfffff,0.24547515804011696,0.12728650196349572,0.3565596166658467,0.00025864877651998747,1439762.6367480839,14152591.127623564,
8860145b6bfffff,0.3304598778512775,0.2681147211247888,0.4032656433295766,-0.004259909290509117,1446425.501947358,14153112.17447066,
8861892e9bfffff,0.3382775193333613,0.2240556618645826,0.44246600579351003,0.005591205443279287,1444753.4812099359,14161716.592234548,
